state,commodity,modal_price
Maharashtra,Tomato,400
Maharashtra,Water Melon,1000
Maharashtra,Wheat,4100
Maharashtra,Beans,1900
Maharashtra,Bhindi(Ladies Finger),4100
Maharashtra,Bitter gourd,3100
Maharashtra,Bottle gourd,1300
Maharashtra,Brinjal,1400
Maharashtra,Cabbage,700
Maharashtra,Cauliflower,900
Maharashtra,Coriander(Leaves),600
Maharashtra,Cucumbar(Kheera),2000
Maharashtra,Guar,6000
Maharashtra,Guava,3000
Maharashtra,Leafy Vegetable,1800
